,date,wday,urticaria,allergy,yday,SO2,CO,O3,PM2.5,PM10,NO,NO2,TEMP,RH,RAIN,WS_HR,urticaria_M,urticaria_F,allergy_M,allergy_F,urticaria_20,urticaria_65,allergy_20,allergy_65
1403,2017/11/3,5,0,3,307,3.30625,0.452152778,30.8625,31.90926932,67.62535683,2.739236111,19.35138889,26.1875,80.07638889,0.233333333,1.487152778,0,0,0,0,0,0,2,1
1406,2017/11/6,1,2,1,310,4.716666667,0.839409722,22.99409722,55.9901063,105.3259662,4.131944444,32.02048611,24.54513889,82.49652778,0.298181818,0.881416063,0,0,0,0,2,0,1,0
1407,2017/11/7,2,4,3,311,3.814583333,0.534791667,32.89479167,47.32569444,88.1524484,2.846875,19.29930556,25.93402778,81.03819444,8,1.539583333,0,0,0,0,2,2,3,0
1408,2017/11/8,3,3,0,312,3.912400794,0.431031746,32.47827381,37.12619048,88.24454365,2.588164683,17.76061508,26.32589286,79.56547619,0,1.472916667,0,0,0,0,2,1,0,0
1409,2017/11/9,4,2,4,313,4.658680556,0.475989583,39.78958333,32.77951389,74.91802536,2.9484375,19.83854167,26.77256944,75.83506944,0.1,1.300173611,0,0,0,0,1,1,4,0
1410,2017/11/10,5,6,4,314,4.255555556,0.548333333,36.43125,48.66666667,113.1196481,2.288541667,20.62847222,26.32291667,80.81597222,0.246666667,1.351041667,0,0,0,0,6,0,3,1
1413,2017/11/13,1,2,0,317,4.417708333,0.625211627,18.70243056,35.40126223,64.47461611,5.551388889,21.93159722,25.56944444,82.90277778,0.133333333,1.18125,0,0,0,0,2,0,0,0
1414,2017/11/14,2,7,7,318,4.234974747,0.554406703,31.97619949,46.44127415,84.04866601,4.492212302,20.97306548,25.95486111,82.46527778,1.433333333,1.244791667,0,0,0,0,5,2,6,1
1415,2017/11/15,3,4,0,319,4.790972222,0.555569143,30.72430556,42.43804348,84.50899758,3.737152778,22.31631944,26.33680556,79.87152778,4,1.115625,0,0,0,0,2,2,0,0
1416,2017/11/16,4,5,4,320,5.198263889,0.558611111,42.68402778,45.65566378,86.29010211,3.823611111,20.89548611,26.06597222,79.89930556,5.466666667,1.353125,0,0,0,0,5,0,3,1
1417,2017/11/17,5,8,4,321,4.909027778,0.534027778,34.13333333,42.87847222,76.11142677,3.315625,21.95729167,26.99305556,74.83333333,0,1.229166667,0,0,0,0,8,0,4,0
1420,2017/11/20,1,3,1,324,4.664236111,0.495520833,24.178125,31.68402778,88.75015097,4.010069444,22.39236111,24.05902778,73.92361111,0,1.69375,0,0,0,0,2,1,1,0
1421,2017/11/21,2,0,2,325,4.57071256,0.513229167,31.62041063,31.44248188,77.36458333,6.075810185,23.37175926,24.52083333,75.94444444,0,1.332986111,0,0,0,0,0,0,2,0
1422,2017/11/22,3,2,1,326,3.084027778,0.471388889,23.12291667,40.3764881,92.25709541,2.234640523,19.3973652,24.20833333,78.33333333,0,1.984027778,0,0,0,0,1,1,1,0
1423,2017/11/23,4,0,8,327,3.847916667,0.629444444,30.30347222,36.31687802,103.4756944,2.963541667,22.03541667,21.92013889,70.35763889,0.1,1.953472222,0,0,0,0,0,0,8,0
1424,2017/11/24,5,2,6,328,4.066666667,0.5675,17.40520833,34.67330918,86.43503422,4.938888889,28.30902778,21.09027778,69.23263889,1.88,1.597916667,0,0,0,0,1,1,5,1
1427,2017/11/27,1,1,2,331,4.003125,0.505763889,28.81944444,31.45896465,72.70705409,3.835069444,20.659375,24.29166667,78.25,0.2875,1.329513889,0,0,0,0,1,0,2,0
1428,2017/11/28,2,2,7,332,4.782417929,0.661909722,34.97122585,47.68463164,110.3789251,4.867261905,26.02197421,25.1875,78.64583333,0,1.133333333,0,0,0,0,2,0,7,0
1429,2017/11/29,3,2,1,333,3.427430556,0.521527778,29.89444444,47.89046717,103.6212121,2.716666667,19.99479167,25.08680556,80.31944444,0,1.435416667,0,0,0,0,2,0,1,0
1430,2017/11/30,4,4,7,334,2.779861111,0.5059375,30.72395833,56.27430556,105.4824879,1.853125,18.72569444,24.50694444,80.01736111,0.133333333,1.760069444,0,0,0,0,4,0,6,1
1431,2017/12/1,5,9,2,335,3.680902778,0.494270833,22.25416667,31.04544082,88.50694444,3.407291667,21.75069444,23.33333333,76.22222222,0,1.664930556,0,0,0,0,9,0,2,0
1434,2017/12/4,1,3,1,338,4.017708333,0.526458333,26.94548611,35.43583937,101.2773819,3.567013889,21.73611111,22.38194444,73.69791667,5.366666667,1.600694444,0,0,0,0,3,0,1,0
1435,2017/12/5,2,6,11,339,4.155744949,0.590978261,27.95273249,46.57986111,105.2735507,4.210565476,25.71835317,21.11111111,66.77777778,4,1.508333333,0,0,0,0,4,2,10,1
1436,2017/12/6,3,1,0,340,4.671875,0.593611111,22.821875,43.20486111,87.97569444,5.076736111,28.39097222,20.25347222,66.34027778,0,1.706944444,0,0,0,0,1,0,0,0
1437,2017/12/7,4,3,5,341,3.717013889,0.451666667,23.84756944,28.375,57.19916557,3.405555556,22.80763889,21.60069444,67.60763889,0.2,2.163541667,0,0,0,0,3,0,5,0
1438,2017/12/8,5,5,5,342,2.895138889,0.482048611,21.37430556,35.4897343,69.74154589,3.097916667,22.32638889,18.06944444,72.59027778,0,2.41875,0,0,0,0,4,1,2,3
1441,2017/12/11,1,5,2,345,4.675694444,0.671145833,24.678125,53.40594807,117.9974336,4.50625,26.98819444,20.42708333,71.70833333,0,1.402430556,0,0,0,0,4,1,2,0
1442,2017/12/12,2,5,6,346,4.837531566,0.676692331,13.47220713,46.24033816,94.27175285,6.875240173,30.39899127,20.39779589,67.96467391,1,1.581793478,0,0,0,0,3,2,6,0
1443,2017/12/13,3,2,0,347,5.217613636,0.551363225,25.17900884,34.96180556,67.48958333,5.342986111,25.10625,21.55902778,74.76041667,0.24,1.358333333,0,0,0,0,1,1,0,0
1444,2017/12/14,4,6,5,348,4.804861111,0.568472222,23.92416969,34.87349034,80.15911836,6.404166667,27.85763889,22.04166667,74.86805556,0,1.257291667,0,0,0,0,6,0,5,0
1445,2017/12/15,5,6,2,349,4.248263889,0.523993056,28.42777778,35.45833333,77.58589976,4.758333333,21.82708333,21.49652778,78.87152778,0,1.5125,0,0,0,0,5,1,1,1
1448,2017/12/18,1,2,1,352,3.855902778,0.480555556,19.27048611,26.89930556,64.27430556,4.005902778,22.42291667,19,66.37847222,0,1.950694444,0,0,0,0,2,0,1,0
1449,2017/12/19,2,6,8,353,3.347101449,0.4365625,20.79762983,24.65957126,60.88903986,3.324968434,21.2907197,19.03472222,68.37847222,0.1,2.320486111,0,0,0,0,5,1,7,1
1450,2017/12/20,3,2,0,354,3.805208333,0.479340278,22.44791667,30.41681763,77.50694444,3.654166667,20.97326389,18.53125,72.34722222,0.502121212,1.692361111,0,0,0,0,1,1,0,0
1451,2017/12/21,4,2,3,355,4.71875,0.472986111,31.725,27.77777778,77.90428744,5.220486111,22.40243056,18.96180556,66.52083333,8,1.356944444,0,0,0,0,2,0,3,0
1452,2017/12/22,5,3,1,356,4.740972222,0.578680556,36.3563447,44.49698068,94.88888889,4.721180556,25.77083333,19.95486111,66.17708333,0,1.345833333,0,0,0,0,2,1,0,1
1455,2017/12/25,1,2,0,359,5.077777778,0.660347222,29.40173611,55.08469203,105.7489432,3.38125,23.62951389,20.73958333,75.48611111,0.233333333,1.198958333,0,0,0,0,2,0,0,0
1456,2017/12/26,2,7,12,360,4.47885101,0.730570652,34.85574495,61.52430556,128.5233998,4.018256579,25.6309576,21.71527778,71.79861111,0.1,1.209027778,0,0,0,0,4,3,12,0
1457,2017/12/27,3,1,2,361,4.229166667,0.558576389,33.95729167,41.10069444,89.33333333,4.078819444,23.49652778,21.00694444,72.31597222,3.4,1.317013889,0,0,0,0,1,0,2,0
1458,2017/12/28,4,3,4,362,4.400694444,0.472291667,35.24722222,38.01041667,85.24033816,3.181597222,21.009375,21.82638889,72.5625,0,1.284722222,0,0,0,0,3,0,3,1
1459,2017/12/29,5,5,4,363,3.019097222,0.410763889,31.30486111,39.866093,87.79830918,2.544233092,18.53422403,21.90277778,73.34027778,0,1.791319444,0,0,0,0,4,0,3,0
