"date","place","urticaria","allergy","both","value","weight_value_allergy","weight_value_urticaria","sum_allergy","sum_urticaria","sum_allergy1","sum_urticaria1"
2014-02-06,"玡",1,1,2,6.60833333333333,6.60833333333333,6.60833333333333,5,2,5.9925,4.20416666666666
2014-02-06,"緻",1,0,1,1.8,0,1.8,5,2,5.9925,4.20416666666666
2014-02-06,"获",0,2,2,7.325,14.65,0,5,2,5.9925,4.20416666666666
2014-02-07,"く猌",0,1,1,5.7875,5.7875,0,10,2,3.85375,2.90416666666667
2014-02-07,"オ犁",1,1,2,3.19166666666667,3.19166666666667,3.19166666666667,10,2,3.85375,2.90416666666667
2014-02-07,"玡",0,2,2,2.74583333333333,5.49166666666666,0,10,2,3.85375,2.90416666666667
2014-02-07,"罚标",1,2,3,2.61666666666667,5.23333333333334,2.61666666666667,10,2,3.85375,2.90416666666667
2014-02-07,"获",0,2,2,6.575,13.15,0,10,2,3.85375,2.90416666666667
2014-02-07,"爵繷",0,2,2,2.84166666666667,5.68333333333334,0,10,2,3.85375,2.90416666666667
2014-02-10,"オ犁",0,1,1,1.7625,1.7625,0,3,4,3.24861111111111,2.82333333333334
2014-02-10,"玡",1,1,2,1.97916666666667,1.97916666666667,1.97916666666667,3,4,3.24861111111111,2.82333333333334
2014-02-10,"玡马",1,0,1,1.825,0,1.825,3,4,3.24861111111111,2.82333333333334
2014-02-10,"罚标",1,0,1,1.485,0,1.485,3,4,3.24861111111111,2.82333333333334
2014-02-10,"获",1,1,2,6.00416666666667,6.00416666666667,6.00416666666667,3,4,3.24861111111111,2.82333333333334
2014-02-11,"糳",1,0,1,2.37916666666667,0,2.37916666666667,9,7,4.18101851851852,4.03392857142857
2014-02-11,"く猌",1,1,2,4.3875,4.3875,4.3875,9,7,4.18101851851852,4.03392857142857
2014-02-11,"オ犁",0,1,1,2.47916666666667,2.47916666666667,0,9,7,4.18101851851852,4.03392857142857
2014-02-11,"玡",2,4,6,2.6125,10.45,5.225,9,7,4.18101851851852,4.03392857142857
2014-02-11,"获",2,3,5,6.77083333333333,20.3125,13.5416666666667,9,7,4.18101851851852,4.03392857142857
2014-02-11,"爵繷",1,0,1,2.70416666666667,0,2.70416666666667,9,7,4.18101851851852,4.03392857142857
2014-02-12,"获",1,0,1,10.4208333333333,0,10.4208333333333,0,1,NA,10.4208333333333
2014-02-13,"オ犁",1,2,3,4.8,9.6,4.8,4,3,5.07395833333333,6.79166666666667
2014-02-13,"罚标",0,1,1,2.90833333333333,2.90833333333333,0,4,3,5.07395833333333,6.79166666666667
2014-02-13,"获",2,1,3,7.7875,7.7875,15.575,4,3,5.07395833333333,6.79166666666667
2014-02-14,"糳",1,0,1,2.625,0,2.625,6,6,2.96458333333333,3.29513888888889
2014-02-14,"く猌",2,0,2,4.82916666666667,0,9.65833333333334,6,6,2.96458333333333,3.29513888888889
2014-02-14,"オ犁",0,1,1,2.87916666666667,2.87916666666667,0,6,6,2.96458333333333,3.29513888888889
2014-02-14,"玡马",1,0,1,2.64583333333333,0,2.64583333333333,6,6,2.96458333333333,3.29513888888889
2014-02-14,"緻",0,1,1,1.39583333333333,1.39583333333333,0,6,6,2.96458333333333,3.29513888888889
2014-02-14,"罚标",1,2,2,2.20833333333333,4.41666666666666,2.20833333333333,6,6,2.96458333333333,3.29513888888889
2014-02-14,"获",0,1,1,6.4625,6.4625,0,6,6,2.96458333333333,3.29513888888889
2014-02-14,"爵繷",1,1,1,2.63333333333333,2.63333333333333,2.63333333333333,6,6,2.96458333333333,3.29513888888889
2014-02-17,"翠",0,1,1,6.1125,6.1125,0,5,3,6.51416666666667,7.9861111111111
2014-02-17,"オ犁",0,1,1,6.70416666666667,6.70416666666667,0,5,3,6.51416666666667,7.9861111111111
2014-02-17,"玡",1,0,1,7.0625,0,7.0625,5,3,6.51416666666667,7.9861111111111
2014-02-17,"玡马",1,0,1,11.8333333333333,0,11.8333333333333,5,3,6.51416666666667,7.9861111111111
2014-02-17,"罚标",0,2,2,6.97083333333333,13.9416666666667,0,5,3,6.51416666666667,7.9861111111111
2014-02-17,"获",0,1,1,5.8125,5.8125,0,5,3,6.51416666666667,7.9861111111111
2014-02-17,"爵繷",1,0,1,5.0625,0,5.0625,5,3,6.51416666666667,7.9861111111111
2014-02-18,"オ犁",2,0,2,3.5625,0,7.125,7,7,4.38333333333333,3.93035714285714
2014-02-18,"玡",1,2,3,3.925,7.85,3.925,7,7,4.38333333333333,3.93035714285714
2014-02-18,"玡马",0,1,1,6.20833333333333,6.20833333333333,0,7,7,4.38333333333333,3.93035714285714
2014-02-18,"罚标",1,0,1,3.97916666666667,0,3.97916666666667,7,7,4.38333333333333,3.93035714285714
2014-02-18,"获",2,3,5,4.14166666666667,12.425,8.28333333333334,7,7,4.38333333333333,3.93035714285714
2014-02-18,"爵繷",1,1,2,4.2,4.2,4.2,7,7,4.38333333333333,3.93035714285714
2014-02-19,"获",1,0,1,5.37083333333333,0,5.37083333333333,0,1,NA,5.37083333333333
2014-02-20,"翠",1,1,2,5.09583333333333,5.09583333333333,5.09583333333333,7,1,3.4,5.09583333333333
2014-02-20,"く猌",0,1,1,4,4,0,7,1,3.4,5.09583333333333
2014-02-20,"オ犁",0,1,1,2.90833333333333,2.90833333333333,0,7,1,3.4,5.09583333333333
2014-02-20,"玡",0,2,2,3.17083333333333,6.34166666666666,0,7,1,3.4,5.09583333333333
2014-02-20,"玡马",0,1,1,2.95833333333333,2.95833333333333,0,7,1,3.4,5.09583333333333
2014-02-20,"罚标",0,1,1,2.49583333333333,2.49583333333333,0,7,1,3.4,5.09583333333333
2014-02-21,"翠",1,0,1,6.97826086956522,0,6.97826086956522,6,4,6.41736111111111,6.49039855072464
2014-02-21,"く猌",0,2,2,6.80416666666667,13.6083333333333,0,6,4,6.41736111111111,6.49039855072464
2014-02-21,"オ犁",1,0,1,4.9875,0,4.9875,6,4,6.41736111111111,6.49039855072464
2014-02-21,"罚标",1,2,3,5.52083333333333,11.0416666666667,5.52083333333333,6,4,6.41736111111111,6.49039855072464
2014-02-21,"获",1,1,2,8.475,8.475,8.475,6,4,6.41736111111111,6.49039855072464
2014-02-21,"爵繷",0,1,1,5.37916666666667,5.37916666666667,0,6,4,6.41736111111111,6.49039855072464
2014-02-24,"く猌",1,0,1,5.57916666666667,0,5.57916666666667,5,3,5.62404761904762,4.38888888888889
2014-02-24,"玡",0,1,1,3.49166666666667,3.49166666666667,0,5,3,5.62404761904762,4.38888888888889
2014-02-24,"玡马",1,0,1,4.37916666666667,0,4.37916666666667,5,3,5.62404761904762,4.38888888888889
2014-02-24,"罚标",1,0,1,3.20833333333333,0,3.20833333333333,5,3,5.62404761904762,4.38888888888889
2014-02-24,"获",0,4,4,6.15714285714286,24.6285714285714,0,5,3,5.62404761904762,4.38888888888889
2014-02-25,"翠",1,0,1,8.975,0,8.975,12,8,6.56979166666667,5.14791666666667
2014-02-25,"く猌",0,2,2,6.37916666666667,12.7583333333333,0,12,8,6.56979166666667,5.14791666666667
2014-02-25,"オ犁",3,3,6,5.2875,15.8625,15.8625,12,8,6.56979166666667,5.14791666666667
2014-02-25,"玡",0,2,2,6.3125,12.625,0,12,8,6.56979166666667,5.14791666666667
2014-02-25,"緻",1,0,1,2.14583333333333,0,2.14583333333333,12,8,6.56979166666667,5.14791666666667
2014-02-25,"罚标",2,1,2,4.775,4.775,9.55,12,8,6.56979166666667,5.14791666666667
2014-02-25,"获",0,4,4,8.20416666666667,32.8166666666667,0,12,8,6.56979166666667,5.14791666666667
2014-02-25,"爵繷",1,0,1,4.65,0,4.65,12,8,6.56979166666667,5.14791666666667
2014-02-26,"玡",0,2,2,6.05,12.1,0,2,1,6.05,5.87916666666667
2014-02-26,"获",1,0,1,5.87916666666667,0,5.87916666666667,2,1,6.05,5.87916666666667
2014-02-27,"く猌",1,1,2,5.04166666666667,5.04166666666667,5.04166666666667,7,4,4.525,5.08020833333333
2014-02-27,"オ犁",0,2,2,3.43333333333333,6.86666666666666,0,7,4,4.525,5.08020833333333
2014-02-27,"玡",1,2,3,3.80416666666667,7.60833333333334,3.80416666666667,7,4,4.525,5.08020833333333
2014-02-27,"罚标",1,0,1,3.79583333333333,0,3.79583333333333,7,4,4.525,5.08020833333333
2014-02-27,"获",1,1,2,7.67916666666667,7.67916666666667,7.67916666666667,7,4,4.525,5.08020833333333
2014-02-27,"爵繷",0,1,1,4.47916666666667,4.47916666666667,0,7,4,4.525,5.08020833333333
2014-03-03,"オ犁",1,1,1,5.34166666666667,5.34166666666667,5.34166666666667,2,7,5.01875,5.46190476190476
2014-03-03,"玡",0,1,1,4.69583333333333,4.69583333333333,0,2,7,5.01875,5.46190476190476
2014-03-03,"玡马",1,0,1,6.51666666666667,0,6.51666666666667,2,7,5.01875,5.46190476190476
2014-03-03,"緻",1,0,1,2.175,0,2.175,2,7,5.01875,5.46190476190476
2014-03-03,"罚标",2,0,2,4.61666666666667,0,9.23333333333334,2,7,5.01875,5.46190476190476
2014-03-03,"获",2,0,2,7.48333333333333,0,14.9666666666667,2,7,5.01875,5.46190476190476
2014-03-04,"オ犁",2,3,5,5.86666666666667,17.6,11.7333333333333,7,6,6.21964285714286,6.35972222222222
2014-03-04,"玡",1,1,2,6.39166666666667,6.39166666666667,6.39166666666667,7,6,6.21964285714286,6.35972222222222
2014-03-04,"玡马",1,0,1,8.20833333333333,0,8.20833333333333,7,6,6.21964285714286,6.35972222222222
2014-03-04,"罚标",1,1,2,5.77083333333333,5.77083333333333,5.77083333333333,7,6,6.21964285714286,6.35972222222222
2014-03-04,"获",0,1,1,7.72083333333333,7.72083333333333,0,7,6,6.21964285714286,6.35972222222222
2014-03-04,"爵繷",1,1,2,6.05416666666667,6.05416666666667,6.05416666666667,7,6,6.21964285714286,6.35972222222222
2014-03-06,"糳",1,0,1,7.39583333333333,0,7.39583333333333,1,3,7.75416666666667,7.15
2014-03-06,"く猌",0,1,1,7.75416666666667,7.75416666666667,0,1,3,7.75416666666667,7.15
2014-03-06,"オ犁",1,0,1,6.4375,0,6.4375,1,3,7.75416666666667,7.15
2014-03-06,"玡马_確砍",1,0,1,7.61666666666667,0,7.61666666666667,1,3,7.75416666666667,7.15
2014-03-07,"糳",0,1,1,6.59166666666667,6.59166666666667,0,11,2,4.42689393939394,4.85833333333334
2014-03-07,"く猌",0,1,1,4.91666666666667,4.91666666666667,0,11,2,4.42689393939394,4.85833333333334
2014-03-07,"玡",1,4,5,3.45416666666667,13.8166666666667,3.45416666666667,11,2,4.42689393939394,4.85833333333334
2014-03-07,"罚标",0,2,2,3.75833333333333,7.51666666666666,0,11,2,4.42689393939394,4.85833333333334
2014-03-07,"获",1,1,2,6.2625,6.2625,6.2625,11,2,4.42689393939394,4.85833333333334
2014-03-07,"爵繷",0,2,2,4.79583333333333,9.59166666666666,0,11,2,4.42689393939394,4.85833333333334
2014-03-10,"オ犁",0,1,1,4.9875,4.9875,0,2,2,6.66458333333333,8.34166666666667
2014-03-10,"获",2,1,3,8.34166666666667,8.34166666666667,16.6833333333333,2,2,6.66458333333333,8.34166666666667
2014-03-11,"く猌",1,0,1,6.1,0,6.1,12,7,5.47430555555556,5.75833333333333
2014-03-11,"オ犁",1,2,3,4.72916666666667,9.45833333333334,4.72916666666667,12,7,5.47430555555556,5.75833333333333
2014-03-11,"玡",0,4,4,5.84166666666667,23.3666666666667,0,12,7,5.47430555555556,5.75833333333333
2014-03-11,"玡马",2,1,3,7.375,7.375,14.75,12,7,5.47430555555556,5.75833333333333
2014-03-11,"緻",1,1,1,2.08333333333333,2.08333333333333,2.08333333333333,12,7,5.47430555555556,5.75833333333333
2014-03-11,"罚标",0,2,2,3.88333333333333,7.76666666666666,0,12,7,5.47430555555556,5.75833333333333
2014-03-11,"获",1,2,3,7.82083333333333,15.6416666666667,7.82083333333333,12,7,5.47430555555556,5.75833333333333
2014-03-11,"爵繷",1,0,1,4.825,0,4.825,12,7,5.47430555555556,5.75833333333333
2014-03-12,"オ犁",1,0,1,9.825,0,9.825,0,3,NA,8.99722222222221
2014-03-12,"玡",1,0,1,10.6708333333333,0,10.6708333333333,0,3,NA,8.99722222222221
2014-03-12,"获",1,0,1,6.49583333333333,0,6.49583333333333,0,3,NA,8.99722222222221
2014-03-13,"糳",0,1,1,3.67083333333333,3.67083333333333,0,3,4,3.69444444444444,4.09114583333333
2014-03-13,"く猌",1,0,1,4.69166666666667,0,4.69166666666667,3,4,3.69444444444444,4.09114583333333
2014-03-13,"玡",1,0,1,4.2625,0,4.2625,3,4,3.69444444444444,4.09114583333333
2014-03-13,"玡马",0,1,1,4.25416666666667,4.25416666666667,0,3,4,3.69444444444444,4.09114583333333
2014-03-13,"玡马_確砍",1,0,1,4.29791666666667,0,4.29791666666667,3,4,3.69444444444444,4.09114583333333
2014-03-13,"罚标",0,1,1,3.15833333333333,3.15833333333333,0,3,4,3.69444444444444,4.09114583333333
2014-03-13,"爵繷",1,0,1,3.1125,0,3.1125,3,4,3.69444444444444,4.09114583333333
2014-03-14,"糳",1,0,1,8.07916666666667,0,8.07916666666667,6,4,5.80833333333333,6.98854166666667
2014-03-14,"く猌",1,0,1,8.4125,0,8.4125,6,4,5.80833333333333,6.98854166666667
2014-03-14,"オ犁",1,0,1,5.56666666666667,0,5.56666666666667,6,4,5.80833333333333,6.98854166666667
2014-03-14,"玡",0,1,1,5.54166666666667,5.54166666666667,0,6,4,5.80833333333333,6.98854166666667
2014-03-14,"玡马",0,1,1,6.675,6.675,0,6,4,5.80833333333333,6.98854166666667
2014-03-14,"緻",0,1,1,2.50416666666667,2.50416666666667,0,6,4,5.80833333333333,6.98854166666667
2014-03-14,"罚标",0,1,1,5.35,5.35,0,6,4,5.80833333333333,6.98854166666667
2014-03-14,"获",0,1,1,8.88333333333333,8.88333333333333,0,6,4,5.80833333333333,6.98854166666667
2014-03-14,"爵繷",1,1,2,5.89583333333333,5.89583333333333,5.89583333333333,6,4,5.80833333333333,6.98854166666667
2014-03-17,"オ犁",0,3,3,5.7,17.1,0,5,1,6.08166666666667,6.27083333333333
2014-03-17,"罚标",0,2,2,6.65416666666667,13.3083333333333,0,5,1,6.08166666666667,6.27083333333333
2014-03-17,"爵繷",1,0,1,6.27083333333333,0,6.27083333333333,5,1,6.08166666666667,6.27083333333333
2014-03-18,"オ犁",2,1,2,9.90833333333333,9.90833333333333,19.8166666666667,3,6,7.91805555555555,8.63402777777777
2014-03-18,"罚标",1,1,2,4.775,4.775,4.775,3,6,7.91805555555555,8.63402777777777
2014-03-18,"获",3,1,4,9.07083333333333,9.07083333333333,27.2125,3,6,7.91805555555555,8.63402777777777
2014-03-19,"オ犁",1,0,1,8.15416666666667,0,8.15416666666667,0,2,NA,8.24583333333334
2014-03-19,"玡",1,0,1,8.3375,0,8.3375,0,2,NA,8.24583333333334
2014-03-20,"く猌",1,1,2,6.40416666666667,6.40416666666667,6.40416666666667,3,1,4.46944444444444,6.40416666666667
2014-03-20,"玡马",0,1,1,3.47083333333333,3.47083333333333,0,3,1,4.46944444444444,6.40416666666667
2014-03-20,"罚标",0,1,1,3.53333333333333,3.53333333333333,0,3,1,4.46944444444444,6.40416666666667
2014-03-21,"く猌",1,3,4,10.9791666666667,32.9375000000001,10.9791666666667,10,7,8.17000000000001,6.0577380952381
2014-03-21,"オ犁",0,2,2,6.30833333333333,12.6166666666667,0,10,7,8.17000000000001,6.0577380952381
2014-03-21,"玡",2,0,2,5.23333333333333,0,10.4666666666667,10,7,8.17000000000001,6.0577380952381
2014-03-21,"罚标",2,2,4,5.50833333333333,11.0166666666667,11.0166666666667,10,7,8.17000000000001,6.0577380952381
2014-03-21,"获",0,2,2,10.0791666666667,20.1583333333334,0,10,7,8.17000000000001,6.0577380952381
2014-03-21,"爵繷",2,1,2,4.97083333333333,4.97083333333333,9.94166666666666,10,7,8.17000000000001,6.0577380952381
2014-03-24,"く猌",0,1,1,4.45416666666667,4.45416666666667,0,3,6,4.10277777777778,4.22847222222222
2014-03-24,"オ犁",1,1,2,3.51666666666667,3.51666666666667,3.51666666666667,3,6,4.10277777777778,4.22847222222222
2014-03-24,"玡",3,0,3,4.05833333333333,0,12.175,3,6,4.10277777777778,4.22847222222222
2014-03-24,"玡马",1,0,1,5.85416666666667,0,5.85416666666667,3,6,4.10277777777778,4.22847222222222
2014-03-24,"获",0,1,1,4.3375,4.3375,0,3,6,4.10277777777778,4.22847222222222
2014-03-24,"爵繷",1,0,1,3.825,0,3.825,3,6,4.10277777777778,4.22847222222222
2014-03-25,"糳",2,0,2,11.2541666666667,0,22.5083333333334,9,11,5.93564814814815,6.26477272727273
2014-03-25,"く猌",2,1,3,5.69166666666667,5.69166666666667,11.3833333333333,9,11,5.93564814814815,6.26477272727273
2014-03-25,"オ犁",1,2,3,6.38333333333333,12.7666666666667,6.38333333333333,9,11,5.93564814814815,6.26477272727273
2014-03-25,"玡",0,3,3,6.00416666666667,18.0125,0,9,11,5.93564814814815,6.26477272727273
2014-03-25,"緻",1,0,1,2.0875,0,2.0875,9,11,5.93564814814815,6.26477272727273
2014-03-25,"罚标",3,1,3,4.8,4.8,14.4,9,11,5.93564814814815,6.26477272727273
2014-03-25,"获",2,2,4,6.075,12.15,12.15,9,11,5.93564814814815,6.26477272727273
2014-03-26,"オ犁",1,0,1,6.33333333333333,0,6.33333333333333,0,2,NA,5.68125
2014-03-26,"罚标",1,0,1,5.02916666666667,0,5.02916666666667,0,2,NA,5.68125
2014-03-27,"オ犁",1,2,3,5.11666666666667,10.2333333333333,5.11666666666667,4,5,5.64583333333333,6.54291666666666
2014-03-27,"玡",1,0,1,7.08333333333333,0,7.08333333333333,4,5,5.64583333333333,6.54291666666666
2014-03-27,"玡马_確砍",1,0,1,10.5729166666667,0,10.5729166666667,4,5,5.64583333333333,6.54291666666666
2014-03-27,"获",1,2,3,6.175,12.35,6.175,4,5,5.64583333333333,6.54291666666666
2014-03-27,"爵繷",1,0,1,3.76666666666667,0,3.76666666666667,4,5,5.64583333333333,6.54291666666666
2014-03-28,"く猌",0,1,1,8.35,8.35,0,6,3,5.72222222222222,5.22361111111111
2014-03-28,"オ犁",2,3,5,5.35833333333333,16.075,10.7166666666667,6,3,5.72222222222222,5.22361111111111
2014-03-28,"获",1,2,3,4.95416666666667,9.90833333333334,4.95416666666667,6,3,5.72222222222222,5.22361111111111
2014-03-31,"オ犁",1,2,3,4.925,9.85,4.925,5,3,6.30988095238095,5.80337301587301
2014-03-31,"玡",1,0,1,6.07083333333333,0,6.07083333333333,5,3,6.30988095238095,5.80337301587301
2014-03-31,"玡马",0,1,1,8.87083333333333,8.87083333333333,0,5,3,6.30988095238095,5.80337301587301
2014-03-31,"罚标",1,2,3,6.41428571428571,12.8285714285714,6.41428571428571,5,3,6.30988095238095,5.80337301587301
2014-04-01,"糳",1,0,1,4.64166666666667,0,4.64166666666667,9,12,NA,NA
2014-04-01,"く猌",0,1,1,4.675,4.675,0,9,12,NA,NA
2014-04-01,"オ犁",5,3,6,3.80416666666667,11.4125,19.0208333333333,9,12,NA,NA
2014-04-01,"玡",2,1,3,3.99130434782609,3.99130434782609,7.98260869565218,9,12,NA,NA
2014-04-01,"玡马",1,1,2,3.65833333333333,3.65833333333333,3.65833333333333,9,12,NA,NA
2014-04-01,"罚标",1,0,1,5.55,0,5.55,9,12,NA,NA
2014-04-01,"获",0,2,2,4.47916666666667,8.95833333333334,0,9,12,NA,NA
2014-04-01,"爵繷",2,1,2,NA,NA,NA,9,12,NA,NA
2014-04-02,"オ犁",2,0,2,5.94583333333333,0,11.8916666666667,0,2,NA,5.94583333333333
2014-04-03,"く猌",0,2,2,5.49583333333333,10.9916666666667,0,8,3,3.6140625,3.07083333333333
2014-04-03,"オ犁",1,2,3,2.65833333333333,5.31666666666666,2.65833333333333,8,3,3.6140625,3.07083333333333
2014-04-03,"玡",0,1,1,3.82916666666667,3.82916666666667,0,8,3,3.6140625,3.07083333333333
2014-04-03,"罚标",0,1,1,1.73333333333333,1.73333333333333,0,8,3,3.6140625,3.07083333333333
2014-04-03,"获",1,2,2,3.52083333333333,7.04166666666666,3.52083333333333,8,3,3.6140625,3.07083333333333
2014-04-03,"爵繷",1,0,1,3.03333333333333,0,3.03333333333333,8,3,3.6140625,3.07083333333333
2014-04-07,"く猌",1,0,1,6.725,0,6.725,1,3,4.70833333333333,5.27083333333333
2014-04-07,"オ犁",1,0,1,5.17083333333333,0,5.17083333333333,1,3,4.70833333333333,5.27083333333333
2014-04-07,"玡",0,1,1,4.70833333333333,4.70833333333333,0,1,3,4.70833333333333,5.27083333333333
2014-04-07,"罚标",1,0,1,3.91666666666667,0,3.91666666666667,1,3,4.70833333333333,5.27083333333333
2014-04-08,"く猌",0,2,2,6.56666666666667,13.1333333333333,0,11,7,5.59469696969697,4.14107142857143
2014-04-08,"オ犁",2,3,4,4.85416666666667,14.5625,9.70833333333334,11,7,5.59469696969697,4.14107142857143
2014-04-08,"玡",0,3,3,4.48333333333333,13.45,0,11,7,5.59469696969697,4.14107142857143
2014-04-08,"玡马",0,1,1,10.3416666666667,10.3416666666667,0,11,7,5.59469696969697,4.14107142857143
2014-04-08,"緻",1,0,1,2.30833333333333,0,2.30833333333333,11,7,5.59469696969697,4.14107142857143
2014-04-08,"罚标",3,1,3,3.45833333333333,3.45833333333333,10.375,11,7,5.59469696969697,4.14107142857143
2014-04-08,"获",1,1,2,6.59583333333333,6.59583333333333,6.59583333333333,11,7,5.59469696969697,4.14107142857143
2014-04-09,"く猌",1,0,1,4.95,0,4.95,1,3,4.8,3.73888888888889
2014-04-09,"オ犁",1,0,1,4.25833333333333,0,4.25833333333333,1,3,4.8,3.73888888888889
2014-04-09,"玡",0,1,1,4.8,4.8,0,1,3,4.8,3.73888888888889
2014-04-09,"緻",1,0,1,2.00833333333333,0,2.00833333333333,1,3,4.8,3.73888888888889
2014-04-10,"糳",0,2,2,6.80416666666667,13.6083333333333,0,6,2,6.37013888888889,5.15208333333334
2014-04-10,"く猌",0,1,1,6.17083333333333,6.17083333333333,0,6,2,6.37013888888889,5.15208333333334
2014-04-10,"オ犁",1,1,2,5.81666666666667,5.81666666666667,5.81666666666667,6,2,6.37013888888889,5.15208333333334
2014-04-10,"罚标",1,1,2,4.4875,4.4875,4.4875,6,2,6.37013888888889,5.15208333333334
2014-04-10,"获",0,1,1,8.1375,8.1375,0,6,2,6.37013888888889,5.15208333333334
2014-04-11,"糳",1,1,2,6.5375,6.5375,6.5375,7,6,6.32261904761905,6.53333333333333
2014-04-11,"く猌",0,1,1,5.37083333333333,5.37083333333333,0,7,6,6.32261904761905,6.53333333333333
2014-04-11,"オ犁",1,1,1,5.11666666666667,5.11666666666667,5.11666666666667,7,6,6.32261904761905,6.53333333333333
2014-04-11,"玡",1,0,1,4.1125,0,4.1125,7,6,6.32261904761905,6.53333333333333
2014-04-11,"玡马",2,2,3,9.40833333333333,18.8166666666667,18.8166666666667,7,6,6.32261904761905,6.53333333333333
2014-04-11,"緻",0,1,1,3.8,3.8,0,7,6,6.32261904761905,6.53333333333333
2014-04-11,"罚标",1,1,2,4.61666666666667,4.61666666666667,4.61666666666667,7,6,6.32261904761905,6.53333333333333
2014-04-14,"オ犁",1,0,1,4.97083333333333,0,4.97083333333333,3,5,5.60277777777778,4.70166666666666
2014-04-14,"玡",2,0,2,4.58333333333333,0,9.16666666666666,3,5,5.60277777777778,4.70166666666666
2014-04-14,"玡马",0,1,1,8.56666666666667,8.56666666666667,0,3,5,5.60277777777778,4.70166666666666
2014-04-14,"緻",1,1,1,3.6625,3.6625,3.6625,3,5,5.60277777777778,4.70166666666666
2014-04-14,"罚标",0,1,1,4.57916666666667,4.57916666666667,0,3,5,5.60277777777778,4.70166666666666
2014-04-14,"爵繷",1,0,1,5.70833333333333,0,5.70833333333333,3,5,5.60277777777778,4.70166666666666
2014-04-15,"翠",0,1,1,9.2,9.2,0,6,7,6.25126811594203,5.18977743271222
2014-04-15,"く猌",1,0,1,5.30416666666667,0,5.30416666666667,6,7,6.25126811594203,5.18977743271222
2014-04-15,"オ犁",0,1,1,5.075,5.075,0,6,7,6.25126811594203,5.18977743271222
2014-04-15,"玡",1,1,2,5.74166666666667,5.74166666666667,5.74166666666667,6,7,6.25126811594203,5.18977743271222
2014-04-15,"緻",1,0,1,3.12916666666667,0,3.12916666666667,6,7,6.25126811594203,5.18977743271222
2014-04-15,"罚标",2,0,2,5.38333333333333,0,10.7666666666667,6,7,6.25126811594203,5.18977743271222
2014-04-15,"获",1,2,3,6.10416666666667,12.2083333333333,6.10416666666667,6,7,6.25126811594203,5.18977743271222
2014-04-15,"爵繷",1,1,2,5.28260869565217,5.28260869565217,5.28260869565217,6,7,6.25126811594203,5.18977743271222
2014-04-16,"オ犁",2,0,2,4.52083333333333,0,9.04166666666666,0,3,NA,4.58611111111111
2014-04-16,"罚标",1,0,1,4.71666666666667,0,4.71666666666667,0,3,NA,4.58611111111111
2014-04-17,"く猌",0,1,1,6.20833333333333,6.20833333333333,0,5,2,6.06249999999999,4.56458333333333
2014-04-17,"玡",1,0,1,4.83333333333333,0,4.83333333333333,5,2,6.06249999999999,4.56458333333333
2014-04-17,"玡马",0,1,1,11.9708333333333,11.9708333333333,0,5,2,6.06249999999999,4.56458333333333
2014-04-17,"緻",0,1,1,3.54166666666667,3.54166666666667,0,5,2,6.06249999999999,4.56458333333333
2014-04-17,"获",1,2,3,4.29583333333333,8.59166666666666,4.29583333333333,5,2,6.06249999999999,4.56458333333333
2014-04-18,"オ犁",0,3,3,3.39583333333333,10.1875,0,4,3,4.34479166666666,5.07083333333333
2014-04-18,"玡",1,0,1,3.59583333333333,0,3.59583333333333,4,3,4.34479166666666,5.07083333333333
2014-04-18,"获",1,1,2,7.19166666666667,7.19166666666667,7.19166666666667,4,3,4.34479166666666,5.07083333333333
2014-04-18,"爵繷",1,0,1,4.425,0,4.425,4,3,4.34479166666666,5.07083333333333
2014-04-21,"く猌",0,1,1,6.52777777777778,6.52777777777778,0,5,2,5.29472222222222,4.71041666666667
2014-04-21,"オ犁",1,0,1,4.5625,0,4.5625,5,2,5.29472222222222,4.71041666666667
2014-04-21,"玡",0,2,2,4.85,9.7,0,5,2,5.29472222222222,4.71041666666667
2014-04-21,"罚标",0,1,1,3.90416666666667,3.90416666666667,0,5,2,5.29472222222222,4.71041666666667
2014-04-21,"获",0,1,1,6.34166666666667,6.34166666666667,0,5,2,5.29472222222222,4.71041666666667
2014-04-21,"爵繷",1,0,1,4.85833333333333,0,4.85833333333333,5,2,5.29472222222222,4.71041666666667
2014-04-22,"く猌",0,3,3,6.42916666666667,19.2875,0,9,6,5.11296296296296,3.33888888888889
2014-04-22,"オ犁",2,2,4,3.25416666666667,6.50833333333334,6.50833333333334,9,6,5.11296296296296,3.33888888888889
2014-04-22,"玡",2,1,3,3.12083333333333,3.12083333333333,6.24166666666666,9,6,5.11296296296296,3.33888888888889
2014-04-22,"緻",1,0,1,1.58333333333333,0,1.58333333333333,9,6,5.11296296296296,3.33888888888889
2014-04-22,"获",1,3,4,5.7,17.1,5.7,9,6,5.11296296296296,3.33888888888889
2014-04-23,"オ犁",1,0,1,6.19545454545455,0,6.19545454545455,0,2,NA,6.51831550802139
2014-04-23,"玡",1,0,1,6.84117647058823,0,6.84117647058823,0,2,NA,6.51831550802139
2014-04-24,"糳",0,1,1,6.2,6.2,0,6,4,6.00069444444444,5.79270833333333
2014-04-24,"く猌",0,1,1,8.8,8.8,0,6,4,6.00069444444444,5.79270833333333
2014-04-24,"オ犁",1,1,2,5.7875,5.7875,5.7875,6,4,6.00069444444444,5.79270833333333
2014-04-24,"玡",1,1,2,6.65,6.65,6.65,6,4,6.00069444444444,5.79270833333333
