"","date","wday","urticaria","allergy","yday","SO2","CO","O3","PM2.5","PM10","NO","NO2","TEMP","RH","RAIN","WS_HR","urticaria_M","urticaria_F","allergy_M","allergy_F","urticaria_20","urticaria_30","urticaria_50","urticaria_65","allergy_20","allergy_30","allergy_50","allergy_65"
"1274",2017-06-28,3,1,0,178,2.74208333333333,0.162923611111111,15.5460416666667,8.13955314009662,25.4271135265701,2.86513888888889,7.00472222222222,30.5854166666667,72.2631944444445,0,1.72736111111111,1,0,0,0,0,0,1,0,0,0,0,0
"1275",2017-06-29,4,4,8,179,3.10034722222222,0.201206219806763,17.5547032828283,10.5419685990338,28.4814311594203,2.69791666666667,9.4413345410628,30.4756944444444,70.9305555555556,0,1.49201388888889,1,3,0,8,0,2,0,2,1,4,2,1
"1276",2017-06-30,5,9,1,180,4.31770833333333,0.344375,25.5135416666667,13.9039855072464,34.7235809178744,3.43680555555556,14.695440821256,29.3229166666667,69.7152777777778,7.21818181818182,1.39375,1,8,0,1,1,3,3,2,0,0,1,0
"1279",2017-07-03,1,6,2,183,3.73090277777778,0.196111111111111,13.9743055555556,6.69444444444444,22.40625,2.90486111111111,6.83472222222222,30.0503472222222,71.8871527777778,2.385,2.06892361111111,3,3,1,1,0,1,2,3,0,1,1,0
"1280",2017-07-04,2,9,5,184,3.83666666666667,0.217443538647343,17.2174305555556,8.07563405797101,22.3375905797101,3.19908816425121,8.09763586956522,30.2020833333333,69.6847222222222,0.2,1.90631944444444,2,7,0,5,0,5,3,1,0,4,0,1
"1281",2017-07-05,3,2,2,185,3.61497584541063,0.241816123188406,11.9342240338164,8.31597222222222,39.4652777777778,3.9389880952381,10.1545833333333,29.9965277777778,71.1770833333333,1.17111111111111,1.71076388888889,1,1,0,2,0,0,1,1,0,2,0,0
"1282",2017-07-06,4,4,9,186,4.99722222222222,0.264409722222222,18.317059178744,11.532306763285,32.6115640096618,5.215625,10.2373647186147,32.3159722222222,63.6527777777778,0.0666666666666667,1.65763888888889,1,3,1,8,0,3,0,1,4,5,0,0
"1283",2017-07-07,5,6,6,187,5.74762479871176,0.270763888888889,20.2493055555556,12.6067468159859,44.1609226859387,3.18287037037037,10.8469907407407,31.2015931372549,70.7881944444444,3.015,1.92118055555556,1,5,1,5,0,2,2,2,0,4,1,1
"1286",2017-07-10,1,7,2,190,3.99548611111111,0.194236111111111,15.0805555555556,7.88194444444444,24.3090277777778,2.6375,7.91701388888889,30.4583333333333,68.5104166666667,1.5,1.90277777777778,3,4,2,0,0,3,2,2,0,1,1,0
"1287",2017-07-11,2,7,13,191,3.93402777777778,0.863645833333333,13.6027777777778,7.98248792270531,25.6156400966184,3.20763888888889,7.80486111111111,30.75,69.6597222222222,0,2.42361111111111,2,5,5,8,0,1,3,3,1,7,5,0
"1288",2017-07-12,3,1,0,192,4.31312690694127,0.191512998982965,13.1878392766336,6.90880847953216,30.6809875066454,3.73950438307561,8.6757107690174,31.0054347826087,66.311260488177,12,2.10941075514874,0,1,0,0,0,1,0,0,0,0,0,0
"1289",2017-07-13,4,3,8,193,4.21989734299517,0.267033514492754,19.2241243961353,13.0499698067633,37.2204106280193,4.09403683574879,12.0604619565217,30.1296799516908,68.3961352657005,5.0875,1.53694142512077,2,1,2,6,0,2,0,1,1,4,3,0
"1290",2017-07-14,5,6,1,194,3.67239226631642,0.249281035978985,23.2738377388435,11.7386885309679,32.1940651260504,3.2552947235513,10.7379937142321,29.9459484551396,68.3548425430778,1.47708333333333,1.57932412358883,2,4,0,1,1,3,1,1,0,1,0,0
"1293",2017-07-17,1,1,2,197,3.89131944444444,0.263645833333333,26.9635416666667,16.3066123188406,36.3384661835749,2.61076388888889,9.41215277777778,29.2326388888889,71.6458333333333,3.74166666666667,1.6,0,1,0,2,0,1,0,0,0,2,0,0
"1294",2017-07-18,2,6,8,198,4.30277777777778,0.375416666666667,28.6128472222222,17.811443236715,38.1076388888889,3.43784722222222,14.0586805555556,29.34375,70.5104166666667,1.16515151515152,1.40034722222222,2,4,2,6,1,3,2,0,1,5,2,0
"1295",2017-07-19,3,1,1,199,4.69583333333333,0.358576388888889,37.5409722222222,23.9371843434343,46.048309178744,1.78020833333333,14.2086805555556,30.2326388888889,69.28125,0,1.42743055555556,0,1,0,1,0,0,1,0,1,0,0,0
"1296",2017-07-20,4,9,1,200,4.51006944444444,0.29125,31.359375,19.3337862318841,41.4379528985507,1.95347222222222,12.5010416666667,30.2638888888889,68.5833333333333,0,1.54375,4,5,1,0,2,4,1,2,0,0,0,1
"1297",2017-07-21,5,6,2,201,4.28854166666667,0.258275462962963,34.5297453703704,22.8983494363929,43.1771336553945,1.5650462962963,10.7002314814815,30.5787037037037,67.8009259259259,0.04,1.61134259259259,0,6,0,2,0,2,2,2,0,2,0,0
"1300",2017-07-24,1,2,3,204,3.5625,0.220277777777778,23.9083333333333,15.1840277777778,33.8020833333333,1.59930555555556,8.32430555555556,29.8645833333333,76.2743055555556,0.377777777777778,1.32743055555556,1,1,1,2,0,0,0,2,0,1,1,1
"1301",2017-07-25,2,14,16,205,4.11994047619048,0.291324404761905,21.6196428571429,13.8055555555556,33.2358405483405,2.55982142857143,12.1034722222222,29.4990079365079,75.7490079365079,1.4,1.33298611111111,4,10,5,11,1,7,5,1,1,6,6,3
"1302",2017-07-26,3,3,0,206,4.73983585858586,0.298888888888889,22.0659406565657,11.7929273323295,31.3592171717172,2.78576388888889,12.2319624819625,29.4040404040404,70.4174873737374,1.67333333333333,1.47020202020202,1,2,0,0,1,0,0,2,0,0,0,0
"1303",2017-07-27,4,4,4,207,4.07035024154589,0.333611111111111,18.1925491326307,14.7410067287785,33.0446310935441,3.3701635924462,13.0845030925194,28.9416996047431,75.0156730346948,9.01818181818182,1.32786972990777,0,4,2,2,0,2,1,1,0,3,1,0
"1304",2017-07-28,5,1,0,208,3.27453703703704,0.255474537037037,19.6823419887279,9.7385768921095,31.2518619162641,2.63189183501684,9.41380471380471,29.7349537037037,74.21875,2.13333333333333,1.45011574074074,1,1,0,0,1,0,0,1,0,0,0,0
"1307",2017-07-31,1,0,0,211,3.365625,0.200451388888889,25.5402777777778,5.80208333333333,42.5405092592593,1.38257575757576,4.84166666666667,29.1597222222222,78.6180555555556,11.3092678155178,3.490625,0,0,0,0,0,0,0,0,0,0,0,0
"1308",2017-08-01,2,11,4,212,3.37222222222222,0.201180555555556,28.2,10.5,44.0606060606061,1.27022397891963,7.49020092226614,27.9201388888889,88.3298611111111,8.54113173101782,2.61597222222222,2,9,1,3,0,6,5,0,0,1,3,0
"1309",2017-08-02,3,0,1,213,5.34386574074074,0.373923611111111,11.9446759259259,11.6577380952381,37.5924775707384,4.99796650717703,12.5562865497076,27.1038194444444,89.7881944444444,5.5634826978577,1.62534722222222,0,0,0,1,0,0,0,0,0,1,0,0
"1310",2017-08-03,4,2,7,214,4.22275060386473,0.490045289855072,19.9791515700483,13.8824659639877,32.9089399429073,4.63993055555556,18.2979166666667,27.3277475845411,88.0688405797101,12.526727994228,1.01576086956522,1,1,1,6,0,1,1,0,2,4,0,1
"1311",2017-08-04,5,7,2,215,3.73518241626794,0.372654007177034,19.5159107522594,16.0111531986532,37.7070707070707,3.92685074428495,12.0430422647528,29.0542430887826,81.0988005050505,3.52752066115702,1.31681784954811,1,6,1,1,0,3,3,1,0,2,0,0
"1314",2017-08-07,1,1,1,218,2.75590277777778,0.205138888888889,15.0309027777778,11.3106060606061,32.8068181818182,1.89965277777778,6.09027777777778,30.4201388888889,77.7569444444444,1.275,1.60277777777778,0,1,1,0,1,0,0,0,0,0,1,0
"1315",2017-08-08,2,7,13,219,3.14131944444444,0.194930555555556,14.6838617149758,10.1952424085576,32.7788208168643,2.25618961352657,6.4268115942029,30.6944444444444,76.5486111111111,1.3,1.57465277777778,3,4,5,8,0,5,1,1,0,9,1,3
"1316",2017-08-09,3,2,0,220,2.90798611111111,0.228993055555556,13.3291666666667,10.9652777777778,29.5151515151515,3.096875,7.07569444444444,30.1979166666667,79.3263888888889,1.103,1.60381944444444,1,1,0,0,0,0,2,0,0,0,0,0
"1317",2017-08-10,4,4,7,221,2.94829545454545,0.21948547979798,12.7620471014493,11.1405357927097,30.2536791409074,2.87329545454545,7.70189393939394,30.1950483091787,76.8198973429952,1.1,1.5461654589372,2,2,3,4,0,2,2,0,0,3,3,1
"1318",2017-08-11,5,3,5,222,2.72946448177426,0.223928277338603,16.3354194115064,12.8582658680628,35.2134127314333,2.9161204435661,8.81969010759772,30.5691974088713,77.0732734958278,1.41666666666667,1.61428963548529,0,3,0,5,0,1,1,1,0,3,1,1
"1321",2017-08-14,1,2,1,225,2.44826388888889,0.183472222222222,13.2805555555556,9.92361111111111,24.9305555555556,1.92361111111111,6.07951388888889,30.6666666666667,74.0173611111111,0,1.54756944444444,0,2,0,1,0,0,2,0,0,0,1,0
"1322",2017-08-15,2,5,8,226,2.77604166666667,0.188680555555556,12.5545138888889,8.33393719806763,21.0045152613087,3.05484601449275,6.39628623188406,30.8368055555556,72.5208333333333,0,1.58541666666667,1,4,1,7,0,2,1,2,0,5,3,0
"1323",2017-08-16,3,1,0,227,2.8112231439105,0.166158625730994,13.9077485380117,13.1298754896522,36.628230582851,2.81077262903636,6.39772517798118,30.0637792397661,71.2733369883041,0.0333333333333333,1.55698099415205,0,1,0,0,0,0,1,0,0,0,0,0
"1324",2017-08-17,4,0,6,228,2.83689397860594,0.255979339199448,16.1786771048999,30.5798125485626,25.5844017094017,2.41856962481962,10.9365034271284,30.4357531055901,71.2722782953761,0,1.4171562284334,0,0,2,4,0,0,0,0,2,3,0,1
"1325",2017-08-18,5,5,3,229,4.80208333333333,0.247638888888889,29.5450332125604,18.0264190821256,34.0083031400966,2.55179649758454,12.0138888888889,30.6284722222222,68.5659722222222,1,1.37524154589372,0,4,1,2,1,1,1,2,0,2,0,1
"1328",2017-08-21,1,2,1,232,3.44097222222222,0.2434375,20.1142361111111,13.3438460693895,31.1734601449275,1.81354166666667,8.90555555555556,31.1840277777778,71.8229166666667,0,1.75833333333333,1,1,0,1,0,0,1,1,0,0,1,0
"1329",2017-08-22,2,6,7,233,4.21319444444444,0.328298611111111,29.8614583333333,24.1977657004831,49.8400581906017,1.87222222222222,12.4947916666667,30.4618055555556,76.2534722222222,0,1.559375,3,3,1,6,1,0,2,3,0,3,1,3
"1330",2017-08-23,3,1,0,234,4.49691166321601,0.326954365079365,19.7029761904762,19.3679951690821,38.4403079710145,2.77452984817115,11.9300767770876,28.7441123188406,77.1185084541063,1.63592592592593,1.97320350241546,0,1,0,0,0,1,0,0,0,0,0,0
"1331",2017-08-24,4,1,4,235,5.73577898550725,0.269153079710145,17.9360809178744,15.9267402283707,28.0255681818182,3.504375,10.3844318181818,30.0410628019324,68.851902173913,1.44242424242424,2.3988979468599,0,1,0,4,0,1,0,0,1,2,1,0
"1332",2017-08-25,5,5,4,236,5.48386720465525,0.350468955862978,21.00625,12.4134661835749,28.2419384057971,3.86018006148441,15.0497370443566,28.6753787878788,78.8882575757576,1.02194444444444,1.33396464646465,1,4,1,3,0,4,1,0,0,3,1,0
"1335",2017-08-28,1,1,2,239,4.37534722222222,0.283923611111111,19.1791666666667,16.5138888888889,33.4479166666667,2.36458333333333,10.1083333333333,29.0798611111111,80.0902777777778,1.74121212121212,1.45763888888889,0,1,0,2,0,1,0,0,0,1,0,1
"1336",2017-08-29,2,5,5,240,3.52638888888889,0.335381944444444,26.321875,11.2707255003451,30.8439009661836,2.93298611111111,12.1215277777778,29.2534722222222,75.4861111111111,1.29027777777778,1.62847222222222,3,2,1,4,0,2,2,1,1,2,1,1
"1337",2017-08-30,3,3,3,241,3.50520833333333,0.280590277777778,28.7736607142857,16.6787439613527,36.0582729468599,2.15868055555556,10.5856691919192,29.4201388888889,77.5,2.2,1.35381944444444,2,1,1,2,1,1,0,1,1,1,1,0
"1338",2017-08-31,4,2,2,242,4.27952898550725,0.313538647342995,33.3979166666667,20.6278683574879,41.5642210144928,1.91479468599034,12.7190368357488,29.9722222222222,74.7743055555556,0.483333333333333,1.28090277777778,0,2,0,2,0,0,2,0,0,2,0,0
"1339",2017-09-01,5,4,3,243,5.27881944444444,0.354548611111111,21.3996527777778,24.7283706631533,45.4402585638999,2.90972222222222,14.9131944444444,28.6840277777778,82.6076388888889,0.257575757575758,1.034375,0,4,1,2,0,3,1,0,0,2,1,0
"1342",2017-09-04,1,3,0,246,4.92455357142857,0.252512077294686,27.9419146825397,13.0133928571429,33.0496031746032,1.29786706349206,7.78154761904762,29.6352657004831,77.2928743961353,2.21111111111111,2.21595712560386,1,2,0,0,1,2,0,0,0,0,0,0
"1343",2017-09-05,2,2,4,247,4.871875,0.252951388888889,23.3972222222222,14.7729272539055,32.1240942028985,2.44548611111111,8.43472222222222,29.8159722222222,77.8819444444444,0.94,1.51111111111111,1,1,1,3,0,1,1,0,0,3,1,0
"1344",2017-09-06,3,2,0,248,4.27364130434783,0.330024154589372,30.2686745169082,20.6192358366271,35.7047924901186,1.91423611111111,10.9845712560386,29.9131944444444,76.3541666666667,0.8,1.70486111111111,0,2,0,0,0,1,1,0,0,0,0,0
"1345",2017-09-07,4,2,7,249,4.76965579710145,0.336788949275362,19.3535175120773,20.2426889233954,47.7483530961792,3.28212560386473,12.4826388888889,30.25,75.78125,0,1.98194444444444,0,2,3,4,1,1,0,0,0,3,2,2
"1346",2017-09-08,5,4,2,250,4.32048611111111,0.2415625,18.6936745169082,10.011020531401,25.819595410628,3.00154671717172,8.17537878787879,29.3298611111111,79.7847222222222,1.59376623376623,2.26840277777778,2,2,0,2,0,1,2,1,0,2,0,0
"1349",2017-09-11,1,7,1,253,3.453125,0.224756944444444,18.8864583333333,14.2048611111111,26.125,1.971875,7.79166666666667,30.0555555555556,76.7083333333333,0.3,1.48680555555556,4,3,0,1,0,3,4,0,1,0,0,0
"1350",2017-09-12,2,4,10,254,3.42048611111111,0.301076388888889,19.3408212560386,17.1858393719807,30.3443538647343,3.18531099033816,11.286654589372,30.1458333333333,73.8263888888889,0,1.49618055555556,2,2,1,9,0,3,1,0,1,6,3,0
"1351",2017-09-13,3,2,0,255,4.85,0.32693538647343,26.9222537878788,21.5429704655248,41.4201800614844,3.747086352657,13.7318689613527,30.7013888888889,72.2916666666667,0,1.59965277777778,0,2,0,0,0,0,2,0,0,0,0,0
"1352",2017-09-14,4,1,7,256,5.26979166666667,0.285902777777778,39.5666666666667,26.3411561264822,52.6235452349583,2.03905495169082,12.5373943236715,30.7777777777778,72.7256944444444,1.63333333333333,1.43125,0,1,1,7,1,0,0,0,3,4,1,0
"1353",2017-09-15,5,7,6,257,3.77013888888889,0.325868055555556,42.8229166666667,24.6253019323672,60.7007850241546,1.31493055555556,12.3458333333333,30.7152777777778,73.2743055555556,0,1.63020833333333,2,5,3,3,0,2,4,1,2,1,1,2
"1356",2017-09-18,1,12,2,260,4.13828502415459,0.335243055555556,55.9097222222222,31.3159722222222,56.4444444444444,0.764583333333333,9.07395833333333,30.4166666666667,72.0347222222222,0,1.53194444444444,7,5,0,2,0,4,7,1,1,1,0,0
"1357",2017-09-19,2,4,5,261,5.096875,0.362569444444444,67.0798611111111,29.8832070707071,56.407251866491,1.11041666666667,10.8489583333333,30.3368055555556,66.7291666666667,0,1.34618055555556,0,4,2,3,0,0,3,1,1,3,1,0
"1358",2017-09-20,3,0,0,262,5.5986865942029,0.493703200483092,44.3323973429952,33.695725128863,61.9445441254652,2.06120169082126,19.7258907004831,29.2222222222222,69.5714070048309,0.4925,1.15775966183575,0,0,0,0,0,0,0,0,0,0,0,0
"1359",2017-09-21,4,4,2,263,5.41944444444444,0.492013888888889,42.4801781400966,39.3641304347826,66.3785682916118,2.36006944444444,18.1027777777778,29.7986111111111,69.0381944444444,0.317698412698413,1.44930555555556,3,1,0,2,0,1,1,2,0,2,0,0
"1360",2017-09-22,5,6,3,264,4.71212258454106,0.370798611111111,41.8026515151515,27.6282251866491,49.3686731444884,1.51030092592593,13.1622685185185,30.2673611111111,72.7743055555556,0.288888888888889,1.41111111111111,3,3,0,3,0,1,4,1,0,2,0,1
"1363",2017-09-25,1,3,1,267,5.22170893719807,0.306979166666667,28.8621678743961,26.5918560606061,50.915404040404,2.00862016908213,10.9820652173913,31.3229166666667,72.7326388888889,0,1.51215277777778,1,2,1,0,0,0,1,2,0,0,0,1
"1364",2017-09-26,2,6,5,268,3.99913194444444,0.237916666666667,20.9652777777778,16.1382095410628,35.6899154589372,2.28732638888889,8.49548611111111,30.7256944444444,76.3611111111111,2.4,1.38229166666667,2,4,0,5,0,3,2,1,0,3,1,1
"1365",2017-09-27,3,1,1,269,4.01041666666667,0.232048611111111,25.7402777777778,16.5446722661397,34.3179347826087,2.54444444444444,9.26909722222222,30.7847222222222,76.8263888888889,0,1.44409722222222,0,1,0,1,0,1,0,0,0,0,1,0
"1366",2017-09-28,4,3,4,270,4.85011574074074,0.222361111111111,29.7320175438597,20.0466485507246,38.2942468159859,2.18585858585859,10.1517045454545,30.84375,76.46875,0,1.50625,0,3,0,4,0,3,0,0,1,2,0,1
"1367",2017-09-29,5,8,2,271,4.28958333333333,0.206006944444444,21.4701388888889,13.9735507246377,28.9673913043478,3.13541666666667,10.1354166666667,30.5034722222222,75.78125,0,1.51423611111111,5,3,0,2,0,2,4,2,0,0,1,1
"1370",2017-10-02,1,5,4,274,3.86527777777778,0.360555555555556,40.1621527777778,25.3020833333333,49.3020833333333,1.19930555555556,10.7611111111111,30.3229166666667,74.5763888888889,2.55,1.41701388888889,3,2,1,3,1,2,2,0,0,3,1,0
"1371",2017-10-03,2,6,7,275,4.61573891084761,0.396980676328502,36.2034722222222,29.2380736714976,54.5235507246377,1.56127991875274,13.1359532828283,30.3854166666667,74.8993055555556,0.96,1.38229166666667,1,5,3,4,0,2,3,1,1,3,2,1
"1372",2017-10-04,3,0,0,276,4.25729166666667,0.479652777777778,36.2836805555556,31.6644982433026,58.9602547211243,1.91180555555556,16.5836805555556,29.7430555555556,79.7708333333333,6.684,1.30208333333333,0,0,0,0,0,0,0,0,0,0,0,0
"1373",2017-10-05,4,2,5,277,4.965625,0.435729166666667,46.8145833333333,39.4930555555556,67.1875,1.29756944444444,11.4291666666667,30.0243055555556,77.5694444444444,1.6,1.37916666666667,1,1,1,4,0,2,0,0,0,2,3,0
"1374",2017-10-06,5,5,5,278,5.09873737373737,0.460625,43.1489583333333,35.1011473429952,69.9559178743961,1.86326992753623,14.5104921497585,29.8541666666667,77.5902777777778,4.1,1.42048611111111,1,4,2,3,0,2,3,0,0,4,1,0
"1377",2017-10-09,1,0,0,281,5.03055555555556,0.487048611111111,43.9711805555556,37.2118055555556,71.2256944444444,0.984722222222222,14.5270833333333,29.3611111111111,79.46875,0.416666666666667,1.00868055555556,0,0,0,0,0,0,0,0,0,0,0,0
"1378",2017-10-10,2,0,0,282,3.85277777777778,0.368576388888889,34.0486111111111,23.90625,53.2048611111111,1.52847222222222,10.6510416666667,30.2152777777778,75.59375,0,1.38611111111111,0,0,0,0,0,0,0,0,0,0,0,0
"1379",2017-10-11,3,3,2,283,4.20277777777778,0.275173611111111,31.4305555555556,19.6527777777778,43.8159722222222,1.38194444444444,10.6947916666667,30.4340277777778,74.6527777777778,0,1.47916666666667,1,2,1,1,0,3,0,0,0,1,0,1
"1380",2017-10-12,4,4,5,284,3.66686507936508,0.274166666666667,34.4508605072464,18.9744318181818,44.5380846508564,1.90099939613527,10.6122010869565,30.4583333333333,74.6736111111111,1.075,1.33159722222222,3,1,2,3,0,2,1,1,2,2,0,1
"1381",2017-10-13,5,8,3,285,4.87602657004831,0.351434178743961,39.9024305555556,23.6216787439614,67.7948644049188,1.8782196969697,13.9684974747475,30.2256944444444,75.8506944444444,0.233333333333333,1.321875,1,7,1,2,0,4,3,1,0,3,0,0
"1384",2017-10-16,1,1,2,288,1.95208333333333,0.258888888888889,13.0048611111111,4.8125,14.6180555555556,3.04756944444444,7.703125,26.7326388888889,89.3680555555556,4.78555555555556,1.7375,0,1,1,1,0,1,0,0,0,0,2,0
"1385",2017-10-17,2,3,5,289,3.26881313131313,0.350749007936508,24.1033665458937,12.3008756038647,33.8790486385595,3.46631944444444,12.7967361111111,28.5451388888889,83.0729166666667,2.46666666666667,1.34444444444444,1,2,1,4,0,1,2,0,0,1,2,2
"1386",2017-10-18,3,1,1,290,4.265625,0.425221920289855,34.3739583333333,28.2749094202899,65.6991381203338,2.38854166666667,15.8618055555556,28.9375,81.5833333333333,0.1,1.29722222222222,0,1,0,1,0,1,0,0,0,1,0,0
"1387",2017-10-19,4,5,7,291,5.03020833333333,0.439930555555556,34.2721467391304,26.7330314009662,67.7270805884936,2.68452596618357,17.5402777777778,28.3020833333333,79.8993055555556,0,1.46631944444444,2,3,1,6,0,3,2,0,1,4,1,1
"1388",2017-10-20,5,3,2,292,3.85637626262626,0.448479770531401,35.6128019323671,27.6281565656566,66.9150883838384,2.70724206349206,17.6909226190476,28.21875,76.9340277777778,0,1.49826388888889,1,2,0,2,0,2,0,1,0,1,1,0
"1391",2017-10-23,1,7,1,295,3.96388888888889,0.443368055555556,50.2881944444444,28.4097222222222,92.1209935897436,1.32152777777778,15.0954861111111,24.4409722222222,63.4895833333333,0,1.74409722222222,0,7,0,1,0,2,4,1,1,0,0,0
"1392",2017-10-24,2,7,9,296,5.17411812221595,0.591284859464207,50.5802495059289,39.0550595238095,77.746635610766,2.16450149377066,20.5610324497839,24.7468297101449,65.2083333333333,8,1.3763134057971,1,6,4,5,0,4,3,0,1,4,1,3
"1393",2017-10-25,3,0,0,297,4.17326388888889,0.538301630434783,48.7970108695652,40.2897041062802,92.8360507246377,2.12319444444444,19.7297222222222,25.9305555555556,66.7986111111111,0.3,1.33715277777778,0,0,0,0,0,0,0,0,0,0,0,0
"1394",2017-10-26,4,2,5,298,5.08888888888889,0.542743055555556,50.8128019323672,39.5579710144928,92.9287439613527,2.2105827294686,21.6154438405797,25.7465277777778,68.9652777777778,0.3,1.39583333333333,1,1,1,4,0,1,0,1,1,2,1,1
"1395",2017-10-27,5,0,2,299,4.81502525252525,0.479750631313131,45.7948232323232,34.493988801054,86.4470794905578,2.35956439393939,19.5801767676768,25.5628156565657,69.3702651515152,2.6,1.39270833333333,0,0,0,2,0,0,0,0,0,2,0,0
"1398",2017-10-30,1,2,3,302,4.22048611111111,0.447847222222222,47.6357638888889,39.21875,113.756944444444,1.47361111111111,17.9586805555556,24.8715277777778,65.6909722222222,0,1.57326388888889,0,2,1,2,1,0,0,1,0,2,1,0
"1399",2017-10-31,2,8,10,303,4.22182971014493,0.467189146903821,36.915318627451,31.0659722222222,124.076992753623,2.66000905797101,21.4463315217391,24.4201388888889,63.7222222222222,4.1,1.44375,3,5,3,7,0,3,3,2,0,6,3,1
"1400",2017-11-01,3,2,1,304,4.2268115942029,0.406689311594203,38.78125,24.3602033534099,75.4912027887571,3.04814311594203,19.4236262077295,24.3680555555556,65.0138888888889,0,1.31493055555556,1,1,0,1,0,0,1,1,0,0,1,0
